timestamp,hr_bpm,rr_ms,ax,ay,az,temp
518.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
518.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
518.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
519.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
519.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
519.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
519.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
519.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
520.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
520.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
520.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
520.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
520.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
521.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
521.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
521.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
521.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
521.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
522.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
522.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
522.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
522.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
522.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
523.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
523.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
523.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
523.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
523.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
524.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
524.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
524.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
524.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
524.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
525.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
525.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
525.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
525.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
525.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
526.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
526.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
526.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
526.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
526.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
527.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
527.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
527.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
527.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
527.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
528.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
528.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
528.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
528.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
528.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
529.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
529.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
529.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
529.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
529.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
530.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
530.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
530.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
530.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
530.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
531.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
531.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
531.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
531.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
531.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
532.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
532.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
532.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
532.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
532.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
533.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
533.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
533.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
533.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
533.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
534.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
534.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
534.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
534.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
534.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
535.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
535.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
535.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
535.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
535.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
536.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
536.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
536.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
536.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
536.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
537.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
537.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
537.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
537.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
537.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
538.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
538.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
538.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
538.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
538.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
539.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
539.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
539.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
539.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
539.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
540.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
540.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
540.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
540.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
540.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
541.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
541.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
541.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
541.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
541.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
542.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
542.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
542.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
542.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
542.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
543.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
543.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
543.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
543.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
543.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
544.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
544.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
544.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
544.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
544.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
545.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
545.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
545.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
545.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
545.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
546.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
546.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
546.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
546.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
546.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
547.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
547.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
547.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
547.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
547.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
548.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
548.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
548.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
548.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
548.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
549.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
549.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
549.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
549.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
549.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
550.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
550.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
550.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
550.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
550.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
551.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
551.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
551.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
551.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
551.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
552.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
552.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
552.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
552.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
552.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
553.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
553.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
553.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
553.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
553.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
554.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
554.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
554.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
554.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
554.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
555.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
555.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
555.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
555.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
555.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
556.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
556.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
556.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
556.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
556.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
557.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
557.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
557.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
557.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
557.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
558.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
558.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
558.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
558.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
558.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
559.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
559.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
559.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
559.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
559.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
560.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
560.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
560.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
560.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
560.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
561.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
561.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
561.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
561.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
561.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
562.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
562.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
562.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
562.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
562.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
563.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
563.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
563.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
563.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
563.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
564.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
564.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
564.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
564.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
564.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
565.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
565.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
565.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
565.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
565.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
566.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
566.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
566.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
566.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
566.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
567.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
567.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
567.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
567.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
567.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
568.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
568.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
568.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
568.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
568.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
569.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
569.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
569.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
569.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
569.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
570.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
570.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
570.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
570.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
570.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
571.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
571.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
571.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
571.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
571.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
572.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
572.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
572.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
572.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
572.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
573.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
573.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
573.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
573.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
573.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
574.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
574.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
574.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
574.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
574.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
575.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
575.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
575.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
575.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
575.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
576.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
576.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
576.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
576.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
576.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
577.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
577.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
577.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
577.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
577.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
578.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
578.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
578.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
578.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
578.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
579.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
579.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
579.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
579.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
579.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
580.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
580.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
580.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
580.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
580.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
581.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
581.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
581.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
581.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
581.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
582.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
582.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
582.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
582.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
582.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
583.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
583.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
583.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
583.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
583.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
584.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
584.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
584.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
584.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
584.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
585.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
585.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
585.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
585.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
585.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
586.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
586.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
586.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
586.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
586.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
587.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
587.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
587.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
587.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
587.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
588.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
588.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
588.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
588.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
588.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
589.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
589.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
589.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
589.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
589.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
590.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
590.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
590.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
590.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
590.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
591.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
591.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
591.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
591.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
591.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
592.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
592.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
592.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
592.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
592.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
593.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
593.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
593.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
593.6,83.0,722.8915662650602,0.0,0.0,0.0,0.0
593.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
594.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
594.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
594.4,93.0,645.1612903225806,0.0,0.0,0.0,0.0
594.6,93.0,645.1612903225806,0.0,0.0,0.0,0.0
594.8,93.0,645.1612903225806,0.0,0.0,0.0,0.0
595.0,93.0,645.1612903225806,0.0,0.0,0.0,0.0
595.2,93.0,645.1612903225806,0.0,0.0,0.0,0.0
595.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
595.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
595.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
596.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
596.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
596.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
596.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
596.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
597.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
597.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
597.4,75.0,800.0,0.0,0.0,0.0,0.0
597.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
597.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
598.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
598.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
598.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
598.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
598.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
599.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
599.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
599.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
599.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
599.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
600.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
600.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
600.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
600.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
600.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
601.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
601.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
601.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
601.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
601.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
602.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
602.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
602.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
602.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
602.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
603.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
603.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
603.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
603.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
603.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
604.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
604.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
604.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
604.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
604.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
605.0,62.0,967.741935483871,0.0,0.0,0.0,0.0
605.2,62.0,967.741935483871,0.0,0.0,0.0,0.0
605.4,62.0,967.741935483871,0.0,0.0,0.0,0.0
605.6,62.0,967.741935483871,0.0,0.0,0.0,0.0
605.8,62.0,967.741935483871,0.0,0.0,0.0,0.0
